"venue_event_id","game_id","round_no","team1_spend","team1_result","team1_side","team1_label","team2_spend","team2_result","team2_side","team2_label"
13170,25670,14,1800,lost,ct,"",17100,won,t,$$
13170,25670,15,21200,lost,ct,$$$,21200,won,t,$$$
13170,25670,16,14800,lost,ct,$$,23800,won,t,$$$
13170,25671,1,3400,lost,ct,"",3400,won,t,""
13170,25671,2,1500,lost,ct,"",17800,won,t,$$
13170,25671,3,20500,lost,ct,$$$,18400,won,t,$$
13170,25671,4,7700,lost,ct,$,22100,won,t,$$$
13170,25671,5,22800,won,ct,$$$,24000,lost,t,$$$
13170,25671,6,23800,lost,ct,$$$,21900,won,t,$$$
13170,25671,7,6900,won,ct,$,21900,lost,t,$$$
13170,25671,8,22500,won,ct,$$$,21900,lost,t,$$$
13170,25671,9,24600,won,ct,$$$,21900,lost,t,$$$
13170,25671,10,25000,lost,ct,$$$,19400,won,t,$$
13170,25671,11,24200,lost,ct,$$$,22100,won,t,$$$
13170,25671,12,24000,won,ct,$$$,21900,lost,t,$$$
13170,25671,13,3300,lost,t,"",3500,won,ct,""
13170,25671,14,2200,lost,t,"",15100,won,ct,$$
13170,25671,15,20400,lost,t,$$$,19600,won,ct,$$
13170,25671,16,9800,lost,t,$,22100,won,ct,$$$
13170,25671,17,21700,won,t,$$$,21300,lost,ct,$$$
13170,25671,18,21700,won,t,$$$,21900,lost,ct,$$$
13170,25671,19,21300,won,t,$$$,9500,lost,ct,$
13170,25671,20,24700,lost,t,$$$,21700,won,ct,$$$
13170,25671,21,19000,lost,t,$$,22100,won,ct,$$$
13171,25673,1,3900,won,ct,"",3700,lost,t,""
13171,25673,2,16000,won,ct,$$,3100,lost,t,""
13171,25673,3,17700,won,ct,$$,21300,lost,t,$$$
13171,25673,4,23000,lost,ct,$$$,9100,won,t,$
13171,25673,5,21600,won,ct,$$$,23900,lost,t,$$$
13171,25673,6,21100,lost,ct,$$$,21800,won,t,$$$
13171,25673,7,5700,lost,ct,$,23100,won,t,$$$
13171,25673,8,23700,lost,ct,$$$,23900,won,t,$$$
13171,25673,9,21600,lost,ct,$$$,23900,won,t,$$$
13171,25673,10,14900,lost,ct,$$,23100,won,t,$$$
13171,25673,11,22200,won,ct,$$$,23100,lost,t,$$$
13171,25673,12,23100,won,ct,$$$,22300,lost,t,$$$
13171,25673,13,4000,won,t,"",2600,lost,ct,""
13171,25673,14,17300,won,t,$$,2700,lost,ct,""
13171,25673,15,18900,won,t,$$,21100,lost,ct,$$$
13171,25673,16,22300,lost,t,$$$,8500,won,ct,$
13171,25673,17,22300,lost,t,$$$,22500,won,ct,$$$
13171,25673,18,10200,lost,t,$$,21500,won,ct,$$$
13171,25673,19,22300,lost,t,$$$,22300,won,ct,$$$
13171,25673,20,10900,won,t,$$,24000,lost,ct,$$$
13171,25673,21,23900,lost,t,$$$,22300,won,ct,$$$
13171,25673,22,22500,lost,t,$$$,24200,won,ct,$$$
13171,25673,23,19100,won,t,$$,24200,lost,ct,$$$
13171,25673,24,21700,lost,t,$$$,22100,won,ct,$$$
13172,25674,1,3700,lost,ct,"",3400,won,t,""
13172,25674,2,4000,lost,ct,"",14900,won,t,$$
13172,25674,3,19700,won,ct,$$,18300,lost,t,$$
13172,25674,4,21100,won,ct,$$$,20600,lost,t,$$$
13172,25674,5,22300,lost,ct,$$$,7700,won,t,$
13172,25674,6,20300,lost,ct,$$$,23800,won,t,$$$
13172,25674,7,15600,lost,ct,$$,24000,won,t,$$$
13172,25674,8,18700,won,ct,$$,22500,lost,t,$$$
13172,25674,9,19000,won,ct,$$,21900,lost,t,$$$
13172,25674,10,19900,lost,ct,$$,21900,won,t,$$$
13172,25674,11,9400,won,ct,$,19800,lost,t,$$
13172,25674,12,23700,won,ct,$$$,17600,lost,t,$$
13172,25674,13,3900,lost,t,"",3000,won,ct,""
13172,25674,14,3900,lost,t,"",13700,won,ct,$$
13172,25674,15,20800,won,t,$$$,13000,lost,ct,$$
13172,25674,16,21400,won,t,$$$,9300,lost,ct,$
13172,25674,17,22400,won,t,$$$,23000,lost,ct,$$$
13172,25674,18,22600,won,t,$$$,8900,lost,ct,$
13172,25674,19,24200,lost,t,$$$,21100,won,ct,$$$
13172,25674,20,22800,lost,t,$$$,21300,won,ct,$$$
13172,25674,21,22800,lost,t,$$$,21200,won,ct,$$$
13172,25674,22,22600,lost,t,$$$,21200,won,ct,$$$
13172,25674,23,22200,lost,t,$$$,21300,won,ct,$$$
13173,25675,1,3500,won,t,"",3500,lost,ct,""
13173,25675,2,16100,won,t,$$,1200,lost,ct,""
13173,25675,3,19100,lost,t,$$,21100,won,ct,$$$
13173,25675,4,19300,lost,t,$$,21500,won,ct,$$$
13173,25675,5,4900,lost,t,"",22300,won,ct,$$$
13173,25675,6,22200,lost,t,$$$,23800,won,ct,$$$
13173,25675,7,21800,won,t,$$$,24800,lost,ct,$$$
13173,25675,8,22200,lost,t,$$$,20200,won,ct,$$$
13173,25675,9,10600,won,t,$$,21700,lost,ct,$$$
13173,25675,10,23000,lost,t,$$$,20000,won,ct,$$$
13173,25675,11,21000,won,t,$$$,20700,lost,ct,$$$
13173,25675,12,24000,won,t,$$$,15300,lost,ct,$$
13173,25675,13,3400,won,ct,"",3900,lost,t,""
13173,25675,14,14100,won,ct,$$,1600,lost,t,""
13173,25675,15,19000,lost,ct,$$,22100,won,t,$$$
13173,25675,16,7400,lost,ct,$,22100,won,t,$$$
13173,25675,17,22100,won,ct,$$$,22900,lost,t,$$$
13173,25675,18,23100,lost,ct,$$$,22100,won,t,$$$
13173,25675,19,23900,won,ct,$$$,22100,lost,t,$$$
13173,25675,20,24200,won,ct,$$$,21100,lost,t,$$$
13173,25675,21,22000,lost,ct,$$$,20200,won,t,$$$
13173,25675,22,22300,won,ct,$$$,22100,lost,t,$$$
13173,25675,23,24600,won,ct,$$$,24400,lost,t,$$$
13173,25676,1,3500,lost,ct,"",3600,won,t,""
13173,25676,2,3500,lost,ct,"",13400,won,t,$$
13173,25676,3,19600,lost,ct,$$,16200,won,t,$$
13173,25676,4,5200,lost,ct,$,20300,won,t,$$$
13173,25676,5,22000,lost,ct,$$$,23400,won,t,$$$
13173,25676,6,18200,lost,ct,$$,23200,won,t,$$$
13173,25676,7,9000,lost,ct,$,23200,won,t,$$$
13173,25676,8,22000,won,ct,$$$,22400,lost,t,$$$
13173,25676,9,21700,lost,ct,$$$,22100,won,t,$$$
13173,25676,10,21400,won,ct,$$$,21900,lost,t,$$$
13173,25676,11,21400,lost,ct,$$$,22100,won,t,$$$
13173,25676,12,17100,lost,ct,$$,22100,won,t,$$$
13173,25676,13,3600,won,t,"",3000,lost,ct,""
13173,25676,14,15300,won,t,$$,1100,lost,ct,""
13173,25676,15,18200,lost,t,$$,20800,won,ct,$$$
13173,25676,16,22400,lost,t,$$$,17600,won,ct,$$
13173,25676,17,19600,lost,t,$$,20800,won,ct,$$$
13173,25677,1,3800,won,t,"",3600,lost,ct,""
13173,25677,2,15700,won,t,$$,1600,lost,ct,""
13173,25677,3,19300,won,t,$$,20900,lost,ct,$$$
13173,25677,4,23200,won,t,$$$,7100,lost,ct,$
13173,25677,5,24800,won,t,$$$,23000,lost,ct,$$$
13173,25677,6,23500,won,t,$$$,6000,lost,ct,$
13173,25677,7,24800,lost,t,$$$,23900,won,ct,$$$
13173,25677,8,22200,won,t,$$$,23900,lost,ct,$$$
13173,25677,9,22200,won,t,$$$,19700,lost,ct,$$
13173,25677,10,22200,won,t,$$$,7700,lost,ct,$
13173,25677,11,24000,won,t,$$$,22000,lost,ct,$$$
13173,25677,12,24300,lost,t,$$$,18300,won,ct,$$
13173,25677,13,3800,lost,ct,"",3900,won,t,""
13173,25677,14,2100,lost,ct,"",16400,won,t,$$
13173,25677,15,21300,lost,ct,$$$,17500,won,t,$$
13173,25677,16,6500,lost,ct,$,22000,won,t,$$$
13173,25677,17,24300,lost,ct,$$$,23600,won,t,$$$
13173,25677,18,7100,lost,ct,$,22800,won,t,$$$
13173,25677,19,23600,lost,ct,$$$,22000,won,t,$$$
13173,25677,20,23700,lost,ct,$$$,22000,won,t,$$$
13173,25677,21,6700,lost,ct,$,22000,won,t,$$$
13173,25677,22,22100,lost,ct,$$$,22800,won,t,$$$
13173,25677,23,19800,lost,ct,$$,22800,won,t,$$$
13174,25678,1,3700,lost,ct,"",3900,won,t,""
13174,25678,2,3000,lost,ct,"",15200,won,t,$$
13174,25678,3,20100,lost,ct,$$$,18400,won,t,$$
13174,25678,4,11100,won,ct,$$,22200,lost,t,$$$
13174,25678,5,22500,won,ct,$$$,19900,lost,t,$$
13174,25678,6,22000,won,ct,$$$,8200,lost,t,$
13174,25678,7,22600,lost,ct,$$$,22200,won,t,$$$
13174,25678,8,24700,won,ct,$$$,22200,lost,t,$$$
13174,25678,9,24700,lost,ct,$$$,22200,won,t,$$$
13174,25678,10,21600,lost,ct,$$$,22200,won,t,$$$
13174,25678,11,16600,lost,ct,$$,22000,won,t,$$$
13174,25678,12,19100,lost,ct,$$,22400,won,t,$$$
13174,25678,13,4000,lost,t,"",2800,won,ct,""
13174,25678,14,2100,lost,t,"",14700,won,ct,$$
13174,25678,15,20500,lost,t,$$$,16500,won,ct,$$
13174,25678,16,7500,lost,t,$,21900,won,ct,$$$
13174,25678,17,22300,won,t,$$$,22400,lost,ct,$$$
13174,25678,18,22300,won,t,$$$,21200,lost,ct,$$$
13174,25678,19,23100,lost,t,$$$,8900,won,ct,$
13174,25679,1,3100,won,ct,"",3400,lost,t,""
13174,25679,2,14600,won,ct,$$,1700,lost,t,""
13174,25679,3,17700,won,ct,$$,22100,lost,t,$$$
13174,25679,4,22000,lost,ct,$$$,8600,won,t,$
13174,25679,5,10300,lost,ct,$$,22900,won,t,$$$
13174,25679,6,21600,lost,ct,$$$,23100,won,t,$$$
13174,25679,7,6500,lost,ct,$,22100,won,t,$$$
13174,25679,8,23200,lost,ct,$$$,22100,won,t,$$$
13174,25679,9,8500,lost,ct,$,22100,won,t,$$$
13174,25679,10,23200,lost,ct,$$$,21900,won,t,$$$
13174,25679,11,19900,won,ct,$$,21900,lost,t,$$$
13174,25679,12,21900,won,ct,$$$,21900,lost,t,$$$
13174,25679,13,3900,won,t,"",3300,lost,ct,""
13174,25679,14,14300,won,t,$$,1300,lost,ct,""
13174,25679,15,20700,won,t,$$$,21600,lost,ct,$$$
13174,25679,16,22800,won,t,$$$,7800,lost,ct,$
13174,25679,17,22600,won,t,$$$,21700,lost,ct,$$$
13174,25679,18,22100,won,t,$$$,7600,lost,ct,$
13174,25679,19,24300,lost,t,$$$,22100,won,ct,$$$
13174,25679,20,21800,lost,t,$$$,21700,won,ct,$$$
13174,25679,21,21600,won,t,$$$,21700,lost,ct,$$$
13174,25679,22,22100,won,t,$$$,19700,lost,ct,$$
13174,25680,1,3700,won,ct,"",4100,lost,t,""
13174,25680,2,13300,lost,ct,$$,11100,won,t,$$
13174,25680,3,16700,lost,ct,$$,18200,won,t,$$
13174,25680,4,5400,lost,ct,$,20500,won,t,$$$
13174,25680,5,22400,won,ct,$$$,24600,lost,t,$$$
13174,25680,6,22400,won,ct,$$$,22200,lost,t,$$$
13174,25680,7,22300,lost,ct,$$$,21600,won,t,$$$
13174,25680,8,21700,lost,ct,$$$,22200,won,t,$$$
13174,25680,9,14900,won,ct,$$,22200,lost,t,$$$
13174,25680,10,23400,lost,ct,$$$,22200,won,t,$$$
13174,25680,11,22200,won,ct,$$$,22200,lost,t,$$$
13174,25680,12,23700,won,ct,$$$,22200,lost,t,$$$
13174,25680,13,3800,won,t,"",3800,lost,ct,""
13174,25680,14,14900,won,t,$$,1400,lost,ct,""
13174,25680,15,21600,won,t,$$$,21400,lost,ct,$$$
13174,25680,16,22900,won,t,$$$,7600,lost,ct,$
13174,25680,17,23200,lost,t,$$$,22000,won,ct,$$$
13174,25680,18,13100,lost,t,$$,22200,won,ct,$$$
13174,25680,19,22400,won,t,$$$,22000,lost,ct,$$$
13174,25680,20,22400,won,t,$$$,24100,lost,ct,$$$
13174,25680,21,22400,lost,t,$$$,17400,won,ct,$$
13174,25680,22,22400,won,t,$$$,20100,lost,ct,$$$
13175,25681,1,3600,won,ct,"",3800,lost,t,""
13175,25681,2,14800,won,ct,$$,2700,lost,t,""
13175,25681,3,18200,lost,ct,$$,21700,won,t,$$$
13175,25681,4,22700,lost,ct,$$$,22300,won,t,$$$
13175,25681,5,22000,won,ct,$$$,22300,lost,t,$$$
13175,25681,6,24000,won,ct,$$$,22300,lost,t,$$$
13175,25681,7,18800,won,ct,$$,22100,lost,t,$$$
13175,25681,8,21900,won,ct,$$$,9600,lost,t,$
13175,25681,9,22700,won,ct,$$$,22300,lost,t,$$$
13175,25681,10,22500,won,ct,$$$,14800,lost,t,$$
13175,25681,11,23300,lost,ct,$$$,21700,won,t,$$$
13175,25681,12,24800,lost,ct,$$$,22800,won,t,$$$
13175,25681,13,3600,lost,t,"",3700,won,ct,""
13175,25681,14,11500,won,t,$$,14800,lost,ct,$$
13175,25681,15,19300,lost,t,$$,4100,won,ct,""
13175,25681,16,14600,lost,t,$$,25400,won,ct,$$$
13175,25681,17,9900,lost,t,$,24900,won,ct,$$$
13175,25681,18,21500,won,t,$$$,24300,lost,ct,$$$
13175,25681,19,22100,won,t,$$$,24300,lost,ct,$$$
13175,25681,20,21900,won,t,$$$,22800,lost,ct,$$$
13175,25681,21,22100,lost,t,$$$,20100,won,ct,$$$
13175,25681,22,22100,won,t,$$$,20800,lost,ct,$$$
13176,25682,1,3500,won,ct,"",3700,lost,t,""
13176,25682,2,15200,won,ct,$$,2400,lost,t,""
13176,25682,3,17800,lost,ct,$$,21500,won,t,$$$
13176,25682,4,20500,won,ct,$$$,16900,lost,t,$$
13176,25682,5,22100,won,ct,$$$,8200,lost,t,$
13176,25682,6,23300,won,ct,$$$,19800,lost,t,$$
13176,25682,7,21800,won,ct,$$$,9000,lost,t,$
13176,25682,8,24100,lost,ct,$$$,21700,won,t,$$$
13176,25682,9,24100,won,ct,$$$,21700,lost,t,$$$
13176,25682,10,24800,lost,ct,$$$,19800,won,t,$$
13176,25682,11,24100,won,ct,$$$,21400,lost,t,$$$
13176,25682,12,26700,won,ct,$$$,15600,lost,t,$$
13176,25682,13,3600,won,t,"",3000,lost,ct,""
13176,25682,14,17200,won,t,$$,3000,lost,ct,""
13176,25682,15,19500,won,t,$$,20200,lost,ct,$$$
13176,25682,16,22700,won,t,$$$,15400,lost,ct,$$
13177,25683,1,3200,won,ct,"",3900,lost,t,""
13177,25683,2,11900,won,ct,$$,3300,lost,t,""
13177,25683,3,12900,won,ct,$$,20500,lost,t,$$$
13177,25683,4,21900,won,ct,$$$,9900,lost,t,$
13177,25683,5,23900,lost,ct,$$$,21800,won,t,$$$
13177,25683,6,23200,lost,ct,$$$,22400,won,t,$$$
13177,25683,7,21100,won,ct,$$$,22400,lost,t,$$$
13177,25683,8,20500,lost,ct,$$$,20500,won,t,$$$
13177,25683,9,5700,won,ct,$,22400,lost,t,$$$
13177,25683,10,22300,lost,ct,$$$,20300,won,t,$$$
13177,25683,11,18600,lost,ct,$$,23200,won,t,$$$
13177,25683,12,16500,won,ct,$$,25300,lost,t,$$$
13177,25683,13,3500,lost,t,"",3800,won,ct,""
13177,25683,14,2000,lost,t,"",14000,won,ct,$$
13177,25683,15,20800,lost,t,$$$,19900,won,ct,$$
13177,25683,16,18000,lost,t,$$,22100,won,ct,$$$
13177,25683,17,7900,lost,t,$,23400,won,ct,$$$
13177,25683,18,23200,lost,t,$$$,24500,won,ct,$$$
13177,25683,19,20800,won,t,$$$,26000,lost,ct,$$$
13177,25683,20,19500,lost,t,$$,24500,won,ct,$$$
13177,25683,21,13900,won,t,$$,24800,lost,ct,$$$
13177,25683,22,23300,won,t,$$$,24500,lost,ct,$$$
13177,25683,23,24600,lost,t,$$$,24800,won,ct,$$$
13177,25684,1,4000,lost,t,"",3200,won,ct,""
13177,25684,2,2000,lost,t,"",13200,won,ct,$$
13177,25684,3,21600,won,t,$$$,20000,lost,ct,$$$
13177,25684,4,20200,won,t,$$$,19000,lost,ct,$$
13177,25684,5,22100,won,t,$$$,5200,lost,ct,$
13177,25684,6,23700,won,t,$$$,23200,lost,ct,$$$
13177,25684,7,25000,lost,t,$$$,12500,won,ct,$$
13177,25684,8,22100,lost,t,$$$,22500,won,ct,$$$
13177,25684,9,22100,lost,t,$$$,22700,won,ct,$$$
13177,25684,10,21500,lost,t,$$$,22700,won,ct,$$$
13177,25684,11,20800,lost,t,$$$,21800,won,ct,$$$
13177,25684,12,17400,won,t,$$,22400,lost,ct,$$$
13177,25684,13,3200,lost,ct,"",3700,won,t,""
13177,25684,14,800,lost,ct,"",14300,won,t,$$
13177,25684,15,21300,won,ct,$$$,20100,lost,t,$$$
13177,25684,16,21300,won,ct,$$$,20600,lost,t,$$$
13177,25684,17,21700,won,ct,$$$,7500,lost,t,$
13177,25684,18,24600,won,ct,$$$,22500,lost,t,$$$
13177,25684,19,24600,won,ct,$$$,9400,lost,t,$
13177,25684,20,24400,lost,ct,$$$,22500,won,t,$$$
13177,25684,21,23000,lost,ct,$$$,22500,won,t,$$$
13177,25684,22,23700,won,ct,$$$,22500,lost,t,$$$
13177,25684,23,23500,lost,ct,$$$,22300,won,t,$$$
13177,25684,24,20800,won,ct,$$$,25100,lost,t,$$$
13177,25684,25,22600,won,t,$$$,22300,lost,ct,$$$
13177,25684,26,21800,lost,ct,$$$,22300,won,t,$$$
13177,25684,27,22600,lost,t,$$$,22100,won,ct,$$$
13177,25684,28,21800,won,ct,$$$,22500,lost,t,$$$
13177,25684,29,22400,won,t,$$$,21800,lost,ct,$$$
13177,25684,30,21300,lost,ct,$$$,23500,won,t,$$$
13177,25684,31,22100,won,t,$$$,22200,lost,ct,$$$
13177,25684,32,21600,lost,ct,$$$,22500,won,t,$$$
13177,25684,33,22600,won,t,$$$,22100,lost,ct,$$$
13177,25684,34,21800,lost,ct,$$$,22500,won,t,$$$
13177,25684,35,22600,won,t,$$$,23000,lost,ct,$$$
13177,25684,36,21900,won,ct,$$$,22500,lost,t,$$$
13177,25685,1,3500,won,ct,"",4100,lost,t,""
13177,25685,2,15200,won,ct,$$,4100,lost,t,""
13177,25685,3,15400,lost,ct,$$,21600,won,t,$$$
13177,25685,4,20700,lost,ct,$$$,21400,won,t,$$$
13177,25685,5,6500,lost,ct,$,22400,won,t,$$$
13177,25685,6,21600,lost,ct,$$$,22900,won,t,$$$
13177,25685,7,6400,lost,ct,$,21400,won,t,$$$
13177,25685,8,22600,won,ct,$$$,22200,lost,t,$$$
13177,25685,9,23500,won,ct,$$$,22100,lost,t,$$$
13177,25685,10,21300,lost,ct,$$$,22400,won,t,$$$
13177,25685,11,7200,won,ct,$,22400,lost,t,$$$
13177,25685,12,25600,won,ct,$$$,20900,lost,t,$$$
13177,25685,13,4000,lost,t,"",3700,won,ct,""
13177,25685,14,12100,lost,t,$$,16900,won,ct,$$
13177,25685,15,4900,lost,t,"",18100,won,ct,$$
13177,25685,16,21600,won,t,$$$,22800,lost,ct,$$$
13177,25685,17,20600,lost,t,$$$,22300,won,ct,$$$
13177,25685,18,7700,lost,t,$,22300,won,ct,$$$
13177,25685,19,21200,lost,t,$$$,23100,won,ct,$$$
13177,25685,20,19100,won,t,$$,22400,lost,ct,$$$
13177,25685,21,21600,won,t,$$$,24400,lost,ct,$$$
13177,25685,22,21600,lost,t,$$$,24500,won,ct,$$$
13178,25686,1,3600,lost,ct,"",3500,won,t,""
13178,25686,2,1100,lost,ct,"",15400,won,t,$$
13178,25686,3,20800,won,ct,$$$,19000,lost,t,$$
13178,25686,4,20300,lost,ct,$$$,21200,won,t,$$$
13178,25686,5,9500,won,ct,$,21900,lost,t,$$$
13178,25686,6,23100,won,ct,$$$,6400,lost,t,$
13178,25686,7,24700,won,ct,$$$,21100,lost,t,$$$
13178,25686,8,22300,won,ct,$$$,8500,lost,t,$
13178,25686,9,22000,won,ct,$$$,21400,lost,t,$$$
13178,25686,10,21400,won,ct,$$$,9000,lost,t,$
13178,25686,11,23000,lost,ct,$$$,21900,won,t,$$$
13178,25686,12,26900,lost,ct,$$$,23700,won,t,$$$
13178,25686,13,3800,won,t,"",3200,lost,ct,""
13178,25686,14,16400,won,t,$$,900,lost,ct,""
13178,25686,15,19100,lost,t,$$,21000,won,ct,$$$
13178,25686,16,20800,won,t,$$$,21700,lost,ct,$$$
13178,25686,17,22300,won,t,$$$,18300,lost,ct,$$
13178,25686,18,22100,won,t,$$$,5200,lost,ct,$
13178,25686,19,22300,lost,t,$$$,23700,won,ct,$$$
13178,25686,20,22500,won,t,$$$,23800,lost,ct,$$$
13179,25687,1,3200,lost,ct,"",3700,won,t,""
13179,25687,2,800,lost,ct,"",17300,won,t,$$
13179,25687,3,20200,won,ct,$$$,19400,lost,t,$$
13179,25687,4,17700,lost,ct,$$,20200,won,t,$$$
13179,25687,5,9000,won,ct,$,20300,lost,t,$$$
13179,25687,6,21900,won,ct,$$$,6800,lost,t,$
13179,25687,7,22400,won,ct,$$$,21100,lost,t,$$$
13179,25687,8,21600,lost,ct,$$$,8400,won,t,$
13179,25687,9,23200,lost,ct,$$$,22700,won,t,$$$
13179,25687,10,19800,lost,ct,$$,23100,won,t,$$$
13179,25687,11,9500,lost,ct,$,22300,won,t,$$$
13179,25687,12,23200,lost,ct,$$$,22300,won,t,$$$
13179,25687,13,3400,lost,t,"",3500,won,ct,""
13179,25687,14,3000,lost,t,"",14500,won,ct,$$
13179,25687,15,20300,lost,t,$$$,18800,won,ct,$$
13179,25687,16,10400,lost,t,$$,23200,won,ct,$$$
13179,25687,17,20700,lost,t,$$$,24400,won,ct,$$$
13179,25688,1,3000,lost,ct,"",3800,won,t,""
13179,25688,2,1000,lost,ct,"",16300,won,t,$$
13179,25688,3,20800,won,ct,$$$,17900,lost,t,$$
13179,25688,4,18200,lost,ct,$$,20900,won,t,$$$
13179,25688,5,4800,lost,ct,"",20200,won,t,$$$
13179,25688,6,23400,lost,ct,$$$,21000,won,t,$$$
13179,25688,7,12600,won,ct,$$,22200,lost,t,$$$
13179,25688,8,25000,lost,ct,$$$,18300,won,t,$$
13179,25688,9,22900,won,ct,$$$,22200,lost,t,$$$
13179,25688,10,23500,won,ct,$$$,20700,lost,t,$$$
13179,25688,11,23500,won,ct,$$$,7500,lost,t,$
13179,25688,12,22000,won,ct,$$$,22400,lost,t,$$$
13179,25688,13,3800,won,t,"",2800,lost,ct,""
13179,25688,14,12300,won,t,$$,1300,lost,ct,""
13179,25688,15,20200,lost,t,$$$,20800,won,ct,$$$
13179,25688,16,21500,lost,t,$$$,21600,won,ct,$$$
13179,25688,17,19500,lost,t,$$,21000,won,ct,$$$
13179,25688,18,18500,lost,t,$$,21200,won,ct,$$$
13179,25688,19,7800,won,t,$,21600,lost,ct,$$$
13179,25688,20,22100,lost,t,$$$,21400,won,ct,$$$
13179,25688,21,14600,lost,t,$$,21400,won,ct,$$$
13179,25688,22,12400,lost,t,$$,21600,won,ct,$$$
13180,25690,1,3800,lost,t,"",3800,won,ct,""
13180,25690,2,3900,lost,t,"",15300,won,ct,$$
13180,25690,3,19800,won,t,$$,19900,lost,ct,$$
13180,25690,4,19200,won,t,$$,18000,lost,ct,$$
13180,25690,5,19400,won,t,$$,7700,lost,ct,$
13180,25690,6,22300,won,t,$$$,23400,lost,ct,$$$
13180,25690,7,22900,won,t,$$$,9900,lost,ct,$
13180,25690,8,24200,won,t,$$$,23000,lost,ct,$$$
13180,25690,9,23200,won,t,$$$,12000,lost,ct,$$
13180,25690,10,24000,won,t,$$$,20900,lost,ct,$$$
13180,25690,11,23200,lost,t,$$$,19800,won,ct,$$
13180,25690,12,25000,won,t,$$$,20700,lost,ct,$$$
13180,25690,13,3700,won,ct,"",4000,lost,t,""
13180,25690,14,14300,won,ct,$$,5300,lost,t,$
13180,25690,15,20400,won,ct,$$$,18400,lost,t,$$
13180,25690,16,23100,won,ct,$$$,19000,lost,t,$$
13180,25691,1,4000,lost,t,"",3400,won,ct,""
13180,25691,2,3900,lost,t,"",14100,won,ct,$$
13180,25691,3,21300,won,t,$$$,17400,lost,ct,$$
13180,25691,4,22400,lost,t,$$$,18800,won,ct,$$
13180,25691,5,22400,won,t,$$$,21100,lost,ct,$$$
13180,25691,6,22400,won,t,$$$,18300,lost,ct,$$
13180,25691,7,22400,won,t,$$$,9300,lost,ct,$
13180,25691,8,22400,won,t,$$$,21200,lost,ct,$$$
13180,25691,9,22400,lost,t,$$$,8400,won,ct,$
13180,25691,10,22400,lost,t,$$$,24800,won,ct,$$$
13180,25691,11,22400,lost,t,$$$,23200,won,ct,$$$
13180,25691,12,23200,won,t,$$$,24800,lost,ct,$$$
13180,25691,13,4000,lost,ct,"",4000,won,t,""
13180,25691,14,3100,lost,ct,"",15400,won,t,$$
13180,25691,15,20400,lost,ct,$$$,19900,won,t,$$
13180,25691,16,16900,lost,ct,$$,23100,won,t,$$$
13180,25691,17,20400,lost,ct,$$$,22900,won,t,$$$
13180,25691,18,8200,won,ct,$,22300,lost,t,$$$
13180,25691,19,22400,lost,ct,$$$,22300,won,t,$$$
13180,25691,20,18200,lost,ct,$$,22300,won,t,$$$
13180,25692,1,3700,won,t,"",3300,lost,ct,""
13180,25692,2,14500,won,t,$$,2700,lost,ct,""
13180,25692,3,19200,won,t,$$,21000,lost,ct,$$$
13180,25692,4,22300,won,t,$$$,10600,lost,ct,$$
13180,25692,5,23900,lost,t,$$$,21200,won,ct,$$$
13180,25692,6,22300,won,t,$$$,19500,lost,ct,$$
13180,25692,7,22300,won,t,$$$,4900,lost,ct,""
13180,25692,8,23900,won,t,$$$,19700,lost,ct,$$
13180,25692,9,21000,won,t,$$$,15500,lost,ct,$$
13180,25692,10,22300,lost,t,$$$,17100,won,ct,$$
13180,25692,11,22300,won,t,$$$,20100,lost,ct,$$$
13180,25692,12,25300,lost,t,$$$,18400,won,ct,$$
13180,25692,13,3300,lost,ct,"",3600,won,t,""
13180,25692,14,1600,lost,ct,"",15400,won,t,$$
13180,25692,15,20000,lost,ct,$$$,18600,won,t,$$
13180,25692,16,7300,lost,ct,$,22300,won,t,$$$
13180,25692,17,21400,won,ct,$$$,22000,lost,t,$$$
13180,25692,18,21900,lost,ct,$$$,17200,won,t,$$
13180,25692,19,11300,won,ct,$$,20200,lost,t,$$$
13180,25692,20,22500,won,ct,$$$,6600,lost,t,$
13180,25692,21,22200,won,ct,$$$,19600,lost,t,$$
13180,25693,1,3000,lost,ct,"",3800,won,t,""
13180,25693,2,1500,lost,ct,"",18300,won,t,$$
13180,25693,3,20700,won,ct,$$$,20000,lost,t,$$$
13180,25693,4,21800,won,ct,$$$,18700,lost,t,$$
13180,25693,5,22100,won,ct,$$$,7200,lost,t,$
13180,25693,6,24100,won,ct,$$$,22000,lost,t,$$$
13180,25693,7,23100,lost,ct,$$$,21000,won,t,$$$
13180,25693,8,22100,won,ct,$$$,22200,lost,t,$$$
13180,25693,9,21900,won,ct,$$$,20300,lost,t,$$$
13180,25693,10,22000,won,ct,$$$,8000,lost,t,$
13180,25693,11,23600,won,ct,$$$,22200,lost,t,$$$
13180,25693,12,21900,won,ct,$$$,20400,lost,t,$$$
13180,25693,13,3800,lost,t,"",2900,won,ct,""
13180,25693,14,1900,lost,t,"",16000,won,ct,$$
13180,25693,15,22300,lost,t,$$$,17700,won,ct,$$
13180,25693,16,9200,lost,t,$,20900,won,ct,$$$
13180,25693,17,22400,won,t,$$$,22200,lost,ct,$$$
13180,25693,18,22300,won,t,$$$,17200,lost,ct,$$
13180,25693,19,22100,lost,t,$$$,16500,won,ct,$$
13180,25693,20,22300,won,t,$$$,21000,lost,ct,$$$
13180,25693,21,22200,lost,t,$$$,17400,won,ct,$$
